group,assigned_split,source_split,variant,classes,source_image,included,output_image
picture_stain_173,train,train,base,3,train/images/picture_stain_173.png,True,split_v3/train/images/picture_stain_173.png
picture_stain_173,train,train,g0.6,3,train/images/picture_stain_173_g0.6.png,False,
picture_stain_173,train,train,g1.6,3,train/images/picture_stain_173_g1.6.png,False,
picture_stain_173,train,train,r180,3,train/images/picture_stain_173_r180.png,True,split_v3/train/images/picture_stain_173_r180.png
picture_stain_173,train,train,r270,3,train/images/picture_stain_173_r270.png,True,split_v3/train/images/picture_stain_173_r270.png
picture_stain_173,train,train,r90,3,train/images/picture_stain_173_r90.png,True,split_v3/train/images/picture_stain_173_r90.png
picture_stain_173__v2,val,train,base,3,train/images/picture_stain_173__v2.png,True,split_v3/val/images/picture_stain_173__v2.png
picture_stain_173__v2,val,train,g0.6,3,train/images/picture_stain_173__v2_g0.6.png,False,
picture_stain_173__v2,val,train,g1.6,3,train/images/picture_stain_173__v2_g1.6.png,False,
picture_stain_173__v2,val,train,r180,3,train/images/picture_stain_173__v2_r180.png,False,
picture_stain_173__v2,val,train,r270,3,train/images/picture_stain_173__v2_r270.png,False,
picture_stain_173__v2,val,train,r90,3,train/images/picture_stain_173__v2_r90.png,False,
picture_stain_174,train,train,base,3,train/images/picture_stain_174.png,True,split_v3/train/images/picture_stain_174.png
picture_stain_174,train,train,g0.6,3,train/images/picture_stain_174_g0.6.png,False,
picture_stain_174,train,train,g1.6,3,train/images/picture_stain_174_g1.6.png,False,
picture_stain_174,train,train,r180,3,train/images/picture_stain_174_r180.png,True,split_v3/train/images/picture_stain_174_r180.png
picture_stain_174,train,train,r270,3,train/images/picture_stain_174_r270.png,True,split_v3/train/images/picture_stain_174_r270.png
picture_stain_174,train,train,r90,3,train/images/picture_stain_174_r90.png,True,split_v3/train/images/picture_stain_174_r90.png
picture_stain_174,train,val,base,3,val/images/picture_stain_174.png,True,split_v3/train/images/picture_stain_174__src_val.png
picture_stain_175,train,train,base,3,train/images/picture_stain_175.png,True,split_v3/train/images/picture_stain_175.png
picture_stain_175,train,train,g0.6,3,train/images/picture_stain_175_g0.6.png,False,
picture_stain_175,train,train,g1.6,3,train/images/picture_stain_175_g1.6.png,False,
picture_stain_175,train,train,r180,3,train/images/picture_stain_175_r180.png,True,split_v3/train/images/picture_stain_175_r180.png
picture_stain_175,train,train,r270,3,train/images/picture_stain_175_r270.png,True,split_v3/train/images/picture_stain_175_r270.png
picture_stain_175,train,train,r90,3,train/images/picture_stain_175_r90.png,True,split_v3/train/images/picture_stain_175_r90.png
picture_stain_175__v2,train,train,base,3,train/images/picture_stain_175__v2.png,True,split_v3/train/images/picture_stain_175__v2.png
picture_stain_175__v2,train,train,g0.6,3,train/images/picture_stain_175__v2_g0.6.png,False,
picture_stain_175__v2,train,train,g1.6,3,train/images/picture_stain_175__v2_g1.6.png,False,
picture_stain_175__v2,train,train,r180,3,train/images/picture_stain_175__v2_r180.png,True,split_v3/train/images/picture_stain_175__v2_r180.png
picture_stain_175__v2,train,train,r270,3,train/images/picture_stain_175__v2_r270.png,True,split_v3/train/images/picture_stain_175__v2_r270.png
picture_stain_175__v2,train,train,r90,3,train/images/picture_stain_175__v2_r90.png,True,split_v3/train/images/picture_stain_175__v2_r90.png
picture_stain_176,train,train,base,3,train/images/picture_stain_176.png,True,split_v3/train/images/picture_stain_176.png
picture_stain_176,train,train,g0.6,3,train/images/picture_stain_176_g0.6.png,False,
picture_stain_176,train,train,g1.6,3,train/images/picture_stain_176_g1.6.png,False,
picture_stain_176,train,train,r180,3,train/images/picture_stain_176_r180.png,True,split_v3/train/images/picture_stain_176_r180.png
picture_stain_176,train,train,r270,3,train/images/picture_stain_176_r270.png,True,split_v3/train/images/picture_stain_176_r270.png
picture_stain_176,train,train,r90,3,train/images/picture_stain_176_r90.png,True,split_v3/train/images/picture_stain_176_r90.png
picture_stain_176__v2,train,train,base,3,train/images/picture_stain_176__v2.png,True,split_v3/train/images/picture_stain_176__v2.png
picture_stain_176__v2,train,train,g0.6,3,train/images/picture_stain_176__v2_g0.6.png,False,
picture_stain_176__v2,train,train,g1.6,3,train/images/picture_stain_176__v2_g1.6.png,False,
picture_stain_176__v2,train,train,r180,3,train/images/picture_stain_176__v2_r180.png,True,split_v3/train/images/picture_stain_176__v2_r180.png
picture_stain_176__v2,train,train,r270,3,train/images/picture_stain_176__v2_r270.png,True,split_v3/train/images/picture_stain_176__v2_r270.png
picture_stain_176__v2,train,train,r90,3,train/images/picture_stain_176__v2_r90.png,True,split_v3/train/images/picture_stain_176__v2_r90.png
picture_stain_177,train,train,base,3,train/images/picture_stain_177.png,True,split_v3/train/images/picture_stain_177.png
picture_stain_177,train,train,g0.6,3,train/images/picture_stain_177_g0.6.png,False,
picture_stain_177,train,train,g1.6,3,train/images/picture_stain_177_g1.6.png,False,
picture_stain_177,train,train,r180,3,train/images/picture_stain_177_r180.png,True,split_v3/train/images/picture_stain_177_r180.png
picture_stain_177,train,train,r270,3,train/images/picture_stain_177_r270.png,True,split_v3/train/images/picture_stain_177_r270.png
picture_stain_177,train,train,r90,3,train/images/picture_stain_177_r90.png,True,split_v3/train/images/picture_stain_177_r90.png
picture_stain_177,train,val,base,3,val/images/picture_stain_177.png,True,split_v3/train/images/picture_stain_177__src_val.png
picture_stain_178,train,train,base,3,train/images/picture_stain_178.png,True,split_v3/train/images/picture_stain_178.png
picture_stain_178,train,train,g0.6,3,train/images/picture_stain_178_g0.6.png,False,
picture_stain_178,train,train,g1.6,3,train/images/picture_stain_178_g1.6.png,False,
picture_stain_178,train,train,r180,3,train/images/picture_stain_178_r180.png,True,split_v3/train/images/picture_stain_178_r180.png
picture_stain_178,train,train,r270,3,train/images/picture_stain_178_r270.png,True,split_v3/train/images/picture_stain_178_r270.png
picture_stain_178,train,train,r90,3,train/images/picture_stain_178_r90.png,True,split_v3/train/images/picture_stain_178_r90.png
picture_stain_178__v2,train,train,base,3,train/images/picture_stain_178__v2.png,True,split_v3/train/images/picture_stain_178__v2.png
picture_stain_178__v2,train,train,g0.6,3,train/images/picture_stain_178__v2_g0.6.png,False,
picture_stain_178__v2,train,train,g1.6,3,train/images/picture_stain_178__v2_g1.6.png,False,
picture_stain_178__v2,train,train,r180,3,train/images/picture_stain_178__v2_r180.png,True,split_v3/train/images/picture_stain_178__v2_r180.png
picture_stain_178__v2,train,train,r270,3,train/images/picture_stain_178__v2_r270.png,True,split_v3/train/images/picture_stain_178__v2_r270.png
picture_stain_178__v2,train,train,r90,3,train/images/picture_stain_178__v2_r90.png,True,split_v3/train/images/picture_stain_178__v2_r90.png
picture_stain_179,test,train,base,3,train/images/picture_stain_179.png,True,split_v3/test/images/picture_stain_179.png
picture_stain_179,test,train,g0.6,3,train/images/picture_stain_179_g0.6.png,False,
picture_stain_179,test,train,g1.6,3,train/images/picture_stain_179_g1.6.png,False,
picture_stain_179,test,train,r180,3,train/images/picture_stain_179_r180.png,False,
picture_stain_179,test,train,r270,3,train/images/picture_stain_179_r270.png,False,
picture_stain_179,test,train,r90,3,train/images/picture_stain_179_r90.png,False,
picture_stain_179__v2,train,train,base,3,train/images/picture_stain_179__v2.png,True,split_v3/train/images/picture_stain_179__v2.png
picture_stain_179__v2,train,train,g0.6,3,train/images/picture_stain_179__v2_g0.6.png,False,
picture_stain_179__v2,train,train,g1.6,3,train/images/picture_stain_179__v2_g1.6.png,False,
picture_stain_179__v2,train,train,r180,3,train/images/picture_stain_179__v2_r180.png,True,split_v3/train/images/picture_stain_179__v2_r180.png
picture_stain_179__v2,train,train,r270,3,train/images/picture_stain_179__v2_r270.png,True,split_v3/train/images/picture_stain_179__v2_r270.png
picture_stain_179__v2,train,train,r90,3,train/images/picture_stain_179__v2_r90.png,True,split_v3/train/images/picture_stain_179__v2_r90.png
picture_stain_180,train,train,base,3,train/images/picture_stain_180.png,True,split_v3/train/images/picture_stain_180.png
picture_stain_180,train,train,g0.6,3,train/images/picture_stain_180_g0.6.png,False,
picture_stain_180,train,train,g1.6,3,train/images/picture_stain_180_g1.6.png,False,
picture_stain_180,train,train,r180,3,train/images/picture_stain_180_r180.png,True,split_v3/train/images/picture_stain_180_r180.png
picture_stain_180,train,train,r270,3,train/images/picture_stain_180_r270.png,True,split_v3/train/images/picture_stain_180_r270.png
picture_stain_180,train,train,r90,3,train/images/picture_stain_180_r90.png,True,split_v3/train/images/picture_stain_180_r90.png
picture_stain_180__v2,train,train,base,3,train/images/picture_stain_180__v2.png,True,split_v3/train/images/picture_stain_180__v2.png
picture_stain_180__v2,train,train,g0.6,3,train/images/picture_stain_180__v2_g0.6.png,False,
picture_stain_180__v2,train,train,g1.6,3,train/images/picture_stain_180__v2_g1.6.png,False,
picture_stain_180__v2,train,train,r180,3,train/images/picture_stain_180__v2_r180.png,True,split_v3/train/images/picture_stain_180__v2_r180.png
picture_stain_180__v2,train,train,r270,3,train/images/picture_stain_180__v2_r270.png,True,split_v3/train/images/picture_stain_180__v2_r270.png
picture_stain_180__v2,train,train,r90,3,train/images/picture_stain_180__v2_r90.png,True,split_v3/train/images/picture_stain_180__v2_r90.png
picture_stain_181,test,train,base,3,train/images/picture_stain_181.png,True,split_v3/test/images/picture_stain_181.png
picture_stain_181,test,train,g0.6,3,train/images/picture_stain_181_g0.6.png,False,
picture_stain_181,test,train,g1.6,3,train/images/picture_stain_181_g1.6.png,False,
picture_stain_181,test,train,r180,3,train/images/picture_stain_181_r180.png,False,
picture_stain_181,test,train,r270,3,train/images/picture_stain_181_r270.png,False,
picture_stain_181,test,train,r90,3,train/images/picture_stain_181_r90.png,False,
picture_stain_181__v2,train,train,base,3,train/images/picture_stain_181__v2.png,True,split_v3/train/images/picture_stain_181__v2.png
picture_stain_181__v2,train,train,g0.6,3,train/images/picture_stain_181__v2_g0.6.png,False,
picture_stain_181__v2,train,train,g1.6,3,train/images/picture_stain_181__v2_g1.6.png,False,
picture_stain_181__v2,train,train,r180,3,train/images/picture_stain_181__v2_r180.png,True,split_v3/train/images/picture_stain_181__v2_r180.png
picture_stain_181__v2,train,train,r270,3,train/images/picture_stain_181__v2_r270.png,True,split_v3/train/images/picture_stain_181__v2_r270.png
picture_stain_181__v2,train,train,r90,3,train/images/picture_stain_181__v2_r90.png,True,split_v3/train/images/picture_stain_181__v2_r90.png
picture_stain_182,train,train,base,3,train/images/picture_stain_182.png,True,split_v3/train/images/picture_stain_182.png
picture_stain_182,train,train,g0.6,3,train/images/picture_stain_182_g0.6.png,False,
picture_stain_182,train,train,g1.6,3,train/images/picture_stain_182_g1.6.png,False,
picture_stain_182,train,train,r180,3,train/images/picture_stain_182_r180.png,True,split_v3/train/images/picture_stain_182_r180.png
picture_stain_182,train,train,r270,3,train/images/picture_stain_182_r270.png,True,split_v3/train/images/picture_stain_182_r270.png
picture_stain_182,train,train,r90,3,train/images/picture_stain_182_r90.png,True,split_v3/train/images/picture_stain_182_r90.png
picture_stain_182__v2,train,train,base,3,train/images/picture_stain_182__v2.png,True,split_v3/train/images/picture_stain_182__v2.png
picture_stain_182__v2,train,train,g0.6,3,train/images/picture_stain_182__v2_g0.6.png,False,
picture_stain_182__v2,train,train,g1.6,3,train/images/picture_stain_182__v2_g1.6.png,False,
picture_stain_182__v2,train,train,r180,3,train/images/picture_stain_182__v2_r180.png,True,split_v3/train/images/picture_stain_182__v2_r180.png
picture_stain_182__v2,train,train,r270,3,train/images/picture_stain_182__v2_r270.png,True,split_v3/train/images/picture_stain_182__v2_r270.png
picture_stain_182__v2,train,train,r90,3,train/images/picture_stain_182__v2_r90.png,True,split_v3/train/images/picture_stain_182__v2_r90.png
picture_stain_183,train,train,base,3,train/images/picture_stain_183.png,True,split_v3/train/images/picture_stain_183.png
picture_stain_183,train,train,g0.6,3,train/images/picture_stain_183_g0.6.png,False,
picture_stain_183,train,train,g1.6,3,train/images/picture_stain_183_g1.6.png,False,
picture_stain_183,train,train,r180,3,train/images/picture_stain_183_r180.png,True,split_v3/train/images/picture_stain_183_r180.png
picture_stain_183,train,train,r270,3,train/images/picture_stain_183_r270.png,True,split_v3/train/images/picture_stain_183_r270.png
picture_stain_183,train,train,r90,3,train/images/picture_stain_183_r90.png,True,split_v3/train/images/picture_stain_183_r90.png
picture_stain_183__v2,train,train,base,3,train/images/picture_stain_183__v2.png,True,split_v3/train/images/picture_stain_183__v2.png
picture_stain_183__v2,train,train,g0.6,3,train/images/picture_stain_183__v2_g0.6.png,False,
picture_stain_183__v2,train,train,g1.6,3,train/images/picture_stain_183__v2_g1.6.png,False,
picture_stain_183__v2,train,train,r180,3,train/images/picture_stain_183__v2_r180.png,True,split_v3/train/images/picture_stain_183__v2_r180.png
picture_stain_183__v2,train,train,r270,3,train/images/picture_stain_183__v2_r270.png,True,split_v3/train/images/picture_stain_183__v2_r270.png
picture_stain_183__v2,train,train,r90,3,train/images/picture_stain_183__v2_r90.png,True,split_v3/train/images/picture_stain_183__v2_r90.png
picture_stain_184,train,train,base,3,train/images/picture_stain_184.png,True,split_v3/train/images/picture_stain_184.png
picture_stain_184,train,train,g0.6,3,train/images/picture_stain_184_g0.6.png,False,
picture_stain_184,train,train,g1.6,3,train/images/picture_stain_184_g1.6.png,False,
picture_stain_184,train,train,r180,3,train/images/picture_stain_184_r180.png,True,split_v3/train/images/picture_stain_184_r180.png
picture_stain_184,train,train,r270,3,train/images/picture_stain_184_r270.png,True,split_v3/train/images/picture_stain_184_r270.png
picture_stain_184,train,train,r90,3,train/images/picture_stain_184_r90.png,True,split_v3/train/images/picture_stain_184_r90.png
picture_stain_184__v2,train,train,base,3,train/images/picture_stain_184__v2.png,True,split_v3/train/images/picture_stain_184__v2.png
picture_stain_184__v2,train,train,g0.6,3,train/images/picture_stain_184__v2_g0.6.png,False,
picture_stain_184__v2,train,train,g1.6,3,train/images/picture_stain_184__v2_g1.6.png,False,
picture_stain_184__v2,train,train,r180,3,train/images/picture_stain_184__v2_r180.png,True,split_v3/train/images/picture_stain_184__v2_r180.png
